"Country","Age Group","Gender","Location","Ebola measure","Case definition","Ebola data source","Epi week","Indicator type","Data package ID","Data as of","Display Value","Numeric","Low","High","Comments"
"Liberia","","","RIVER GEE","Number of cases","Probable","Patient database","12 to 18 May 2014 (2014-W20)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","NIMBA","Number of cases","Confirmed","Patient database","15 to 21 September 2014 (2014-W38)","New","Data package 2015-04-29","","8","8.00000","","",""
"Liberia","","","BOMI","Number of cases","Confirmed","Patient database","14 to 20 April 2014 (2014-W16)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","MONTSERRADO","Number of cases","Probable","Patient database","02 to 08 June 2014 (2014-W23)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","RIVER GEE","Number of cases","Probable","Situation report","17 to 23 February 2014 (2014-W08)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","BOMI","Number of cases","Confirmed","Situation report","08 to 14 September 2014 (2014-W37)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","BONG","Number of cases","Probable","Situation report","05 to 11 May 2014 (2014-W19)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","","Number of cases","Probable","Patient database","07 to 13 April 2014 (2014-W15)","New","Data package 2015-04-29","","1","1.00000","","",""
"Liberia","","","NIMBA","Number of cases","Probable","Situation report","30 March to 05 April 2015 (2015-W14)","New","Data package 2015-04-29","","0","0.00000","","",""
"Liberia","","","NIMBA","Number of cases","Confirmed","Situation report","14 to 20 April 2014 (2014-W16)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","GRAND KRU","Number of cases","Probable","Situation report","31 March to 06 April 2014 (2014-W14)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","BOMI","Number of cases","Confirmed","Patient database","09 to 15 February 2015 (2015-W07)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","BONG","Number of cases","Probable","Patient database","06 to 12 October 2014 (2014-W41)","New","Data package 2015-04-29","","2","2.00000","","",""
"Liberia","","","GBARPOLU","Number of cases","Probable","Patient database","14 to 20 April 2014 (2014-W16)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","GRAND KRU","Number of cases","Confirmed","Situation report","16 to 22 March 2015 (2015-W12)","New","Data package 2015-04-29","","0","0.00000","","",""
"Liberia","","","MONTSERRADO","Number of cases","Confirmed","Patient database","09 to 15 March 2015 (2015-W11)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","GRAND GEDEH","Number of cases","Probable","Patient database","23 February to 01 March 2015 (2015-W09)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","BONG","Number of cases","Confirmed","Situation report","17 to 23 March 2014 (2014-W12)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","GRAND GEDEH","Number of cases","Confirmed","Patient database","10 to 16 March 2014 (2014-W11)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","BONG","Number of cases","Probable","Situation report","02 to 08 March 2015 (2015-W10)","New","Data package 2015-04-29","","0","0.00000","","",""
"Liberia","","","GRAND GEDEH","Number of cases","Probable","Patient database","07 to 13 July 2014 (2014-W28)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","BOMI","Number of cases","Probable","Situation report","17 to 23 November 2014 (2014-W47)","New","Data package 2015-04-29","","1","1.00000","","",""
"Liberia","","","GRAND CAPE MOUNT","Number of cases","Probable","Situation report","18 to 24 August 2014 (2014-W34)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","GRAND GEDEH","Number of cases","Probable","Situation report","14 to 20 April 2014 (2014-W16)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","MARYLAND","Number of cases","Probable","Patient database","07 to 13 April 2014 (2014-W15)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","","Number of cases","Probable","Patient database","02 to 08 February 2015 (2015-W06)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","","Number of cases","Probable","Patient database","25 to 31 August 2014 (2014-W35)","New","Data package 2015-04-29","","122","122.00000","","",""
"Liberia","","","BONG","Number of cases","Probable","Situation report","14 to 20 July 2014 (2014-W29)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","MARGIBI","Number of cases","Probable","Situation report","19 to 25 May 2014 (2014-W21)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","RIVERCESS","Number of cases","Confirmed","Patient database","28 April to 04 May 2014 (2014-W18)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","GRAND CAPE MOUNT","Number of cases","Probable","Patient database","10 to 16 November 2014 (2014-W46)","New","Data package 2015-04-29","","2","2.00000","","",""
"Liberia","","","","Number of cases","Confirmed","Situation report","13 to 19 October 2014 (2014-W42)","New","Data package 2015-04-29","","316","316.00000","","",""
"Liberia","","","NIMBA","Number of cases","Probable","Situation report","09 to 15 February 2015 (2015-W07)","New","Data package 2015-04-29","","0","0.00000","","",""
"Liberia","","","GRAND CAPE MOUNT","Number of cases","Confirmed","Situation report","06 to 12 April 2015 (2015-W15)","New","Data package 2015-04-29","","0","0.00000","","",""
"Liberia","","","RIVER GEE","Number of cases","Probable","Situation report","06 to 12 October 2014 (2014-W41)","New","Data package 2015-04-29","","0","0.00000","","",""
"Liberia","","","GRAND GEDEH","Number of cases","Confirmed","Situation report","01 to 07 December 2014 (2014-W49)","New","Data package 2015-04-29","","0","0.00000","","",""
"Liberia","","","MARYLAND","Number of cases","Confirmed","Patient database","24 to 30 November 2014 (2014-W48)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","GBARPOLU","Number of cases","Confirmed","Patient database","19 to 25 January 2015 (2015-W04)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","MARGIBI","Number of cases","Confirmed","Patient database","30 March to 05 April 2015 (2015-W14)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","GBARPOLU","Number of cases","Confirmed","Patient database","03 to 09 February 2014 (2014-W06)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","MARGIBI","Number of cases","Probable","Situation report","05 to 11 January 2015 (2015-W02)","New","Data package 2015-04-29","","0","0.00000","","",""
"Liberia","","","MARGIBI","Number of cases","Confirmed","Situation report","20 to 26 January 2014 (2014-W04)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","RIVERCESS","Number of cases","Probable","Patient database","25 to 31 August 2014 (2014-W35)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","RIVER GEE","Number of cases","Confirmed","Patient database","29 December 2014 to 04 January 2015 (2015-W01)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","","Number of cases","Confirmed","Patient database","10 to 16 March 2014 (2014-W11)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","","Number of cases","Confirmed","Patient database","05 to 11 January 2015 (2015-W02)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","BONG","Number of cases","Probable","Patient database","17 to 23 February 2014 (2014-W08)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","GRAND GEDEH","Number of cases","Probable","Situation report","03 to 09 February 2014 (2014-W06)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","MARYLAND","Number of cases","Probable","Situation report","01 to 07 September 2014 (2014-W36)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","MARGIBI","Number of cases","Confirmed","Situation report","05 to 11 January 2015 (2015-W02)","New","Data package 2015-04-29","","0","0.00000","","",""
"Liberia","","","MARGIBI","Number of cases","Probable","Patient database","11 to 17 August 2014 (2014-W33)","New","Data package 2015-04-29","","14","14.00000","","",""
"Liberia","","","RIVERCESS","Number of cases","Confirmed","Situation report","03 to 09 February 2014 (2014-W06)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","RIVER GEE","Number of cases","Probable","Patient database","29 December 2014 to 04 January 2015 (2015-W01)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","RIVER GEE","Number of cases","Confirmed","Patient database","13 to 19 January 2014 (2014-W03)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","RIVERCESS","Number of cases","Confirmed","Situation report","19 to 25 January 2015 (2015-W04)","New","Data package 2015-04-29","","0","0.00000","","",""
"Liberia","","","SINOE","Number of cases","Confirmed","Situation report","16 to 22 March 2015 (2015-W12)","New","Data package 2015-04-29","","0","0.00000","","",""
"Liberia","","","GBARPOLU","Number of cases","Confirmed","Situation report","30 June to 06 July 2014 (2014-W27)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","MARGIBI","Number of cases","Confirmed","Patient database","11 to 17 August 2014 (2014-W33)","New","Data package 2015-04-29","","12","12.00000","","",""
"Liberia","","","MONTSERRADO","Number of cases","Probable","Situation report","20 to 26 April 2015 (2015-W17)","New","Data package 2015-04-29","","0","0.00000","","","Data is until 23rd April 2015"
"Liberia","","","BOMI","Number of cases","Probable","Situation report","08 to 14 September 2014 (2014-W37)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","GRAND BASSA","Number of cases","Probable","Patient database","28 July to 03 August 2014 (2014-W31)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","GRAND CAPE MOUNT","Number of cases","Probable","Situation report","09 to 15 June 2014 (2014-W24)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","BOMI","Number of cases","Probable","Patient database","23 to 29 June 2014 (2014-W26)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","MONTSERRADO","Number of cases","Confirmed","Situation report","30 December 2013 to 05 January 2014 (2014-W01)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","NIMBA","Number of cases","Probable","Patient database","15 to 21 September 2014 (2014-W38)","New","Data package 2015-04-29","","18","18.00000","","",""
"Liberia","","","GRAND KRU","Number of cases","Confirmed","Patient database","23 to 29 June 2014 (2014-W26)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","RIVERCESS","Number of cases","Probable","Patient database","27 October to 09 November 2014 (2014-W45)","New","Data package 2015-04-29","","6","6.00000","","",""
"Liberia","","","GRAND KRU","Number of cases","Probable","Situation report","28 July to 03 August 2014 (2014-W31)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","GBARPOLU","Number of cases","Probable","Patient database","19 to 25 January 2015 (2015-W04)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","LOFA","Number of cases","Probable","Situation report","22 to 28 September 2014 (2014-W39)","New","Data package 2015-04-29","","16","16.00000","","",""
"Liberia","","","NIMBA","Number of cases","Probable","Situation report","14 to 20 April 2014 (2014-W16)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","","Number of cases","Probable","Situation report","02 to 08 June 2014 (2014-W23)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","MONTSERRADO","Number of cases","Confirmed","Situation report","18 to 24 August 2014 (2014-W34)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","NIMBA","Number of cases","Probable","Patient database","27 January to 02 February 2014 (2014-W05)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","MONTSERRADO","Number of cases","Confirmed","Patient database","02 to 08 June 2014 (2014-W23)","New","Data package 2015-04-29","","1","1.00000","","",""
"Liberia","","","RIVERCESS","Number of cases","Confirmed","Patient database","13 to 19 April 2015 (2015-W16)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","BONG","Number of cases","Confirmed","Patient database","06 to 12 October 2014 (2014-W41)","New","Data package 2015-04-29","","3","3.00000","","",""
"Liberia","","","RIVER GEE","Number of cases","Confirmed","Situation report","06 to 12 October 2014 (2014-W41)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","GBARPOLU","Number of cases","Probable","Patient database","02 to 08 June 2014 (2014-W23)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","","Number of cases","Probable","Situation report","10 to 16 November 2014 (2014-W46)","New","Data package 2015-04-29","","90","90.00000","","",""
"Liberia","","","BONG","Number of cases","Confirmed","Situation report","22 to 28 December 2014 (2014-W52)","New","Data package 2015-04-29","","1","1.00000","","",""
"Liberia","","","BONG","Number of cases","Confirmed","Situation report","05 to 11 May 2014 (2014-W19)","New","Data package 2015-04-29","","","","","",""
"Liberia","","","NIMBA","Number of cases","Probable","Situation report","23 to 29 June 2014 (2014-W26)","New","Data package 2015-04-29","","","","","",""
